Iteration_step	age	teff_primary	feh	Pdisk	logQ	
671	3.3590596967537563	5728.583903102016	-0.14820769509560683	4.581521270891357	8.724932148107909	8.874781231278606	268.27307319641113
672	-0.15267579121158414	5714.8711752403	-0.09874854202763973	4.734479583799941	9.044693958862155	8.874781231278606	268.27307319641113
673	3.1910622551163863	5764.189968783876	-0.23236552523983012	4.661016168962813	8.915920906878137	10.738293950869297	260.1113817691803
674	2.9751891379946658	5834.417934102027	-0.07270054994937482	4.785693533590051	8.822365744031263	8.533061664779607	240.14669227600098
675	4.951592496658877	5701.413140519994	-0.12378334581619624	4.847479478921197	8.71561024129493	8.525896874883024	378.48302245140076
676	1.828519792536953	5819.091328225118	-0.24616896921043674	4.642770177751778	8.619117866767098	8.521416310201326	168.55580878257751
677	4.78621234011827	5888.324608530575	-0.05563644703630724	4.757724248774011	8.707590959612482	6.939136238894711	419.9607934951782
679	5.313808124224619	5805.840701627484	-0.32673466626111414	4.529283011476616	8.674686482993556	8.886714665211613	416.4268386363983
680	5.4719594879144395	5728.051015016284	-0.2697516975599622	4.533020589701226	8.4122705957569	7.296758327194145	481.9907627105713
681	6.35834143570513	5871.585088884933	-0.16809367706293077	4.66069813557847	8.944853980449967	8.867015344148784	515.3063163757324
682	8.698271884122338	5765.943863518931	-0.1910241076422124	4.625237932890149	9.240311881132287	11.728883559606913	673.609828710556
683	11.272900346018718	5751.452987998387	-0.18566415730619934	4.69499036655828	8.461192981149877	5.724596792619097	984.2734868526459
684	6.904029077991105	5779.212947543555	-0.32616574814633237	4.561048816234857	8.588426804336555	8.167154744978417	676.9331665039062
685	8.732120517782114	5721.106974331388	-0.27423793517708867	4.65649710592742	8.842051921028986	9.582130992403474	758.8481605052948
686	6.0610495798737585	5808.992254013995	-0.31758106549894394	4.554269979700588	8.772469495195526	9.350072332767297	581.5716824531555
688	8.393074501272327	5825.592611359307	-0.033830040359397934	4.508282992028243	8.783739296212254	6.226140309769906	829.1207678318024
689	5.7928345711430245	5757.535246052227	-0.09792450665994903	4.474167152886202	9.012411650841075	9.909548319746063	581.4132127761841
690	5.726023767504624	5694.355365895168	-0.3730101847706849	4.505615220319648	8.723610822174546	10.159174137387424	544.8752875328064
691	9.351178135460911	5968.446759856335	-0.19800860035811851	4.430905395239989	9.040708910871958	nan	544.8752875328064
692	3.1445776873301923	5671.80473350121	-0.2737281812539334	4.54376001172332	8.817364592051367	10.776036738557584	324.3821647167206
693	7.251166541501694	5699.266956144789	-0.14127389756197262	4.757932828420502	8.79638054611536	8.739259908843643	584.5009453296661
694	5.16793218159939	5805.003141126008	-0.3090238572306153	4.3953918119402235	8.435046261041698	7.303919382063506	518.4216690063477
695	8.448023892698776	5851.1760033281225	0.06649835093092807	4.696435048780705	8.804057012334763	nan	518.4216690063477
696	3.315481409030834	5734.403951621183	-0.09871166439657143	4.438947072055728	8.706070591004163	8.413217665542886	320.8129279613495
697	6.8630573367430765	5942.52821507124	-0.26597710524351087	4.441970023354652	8.639849575888736	6.99339367511286	620.0836884975433
698	5.7548338760595135	5726.033413165074	-0.11951509832421965	4.733487838109857	8.657568233402973	7.8297018033202255	534.8286142349243
699	5.955245073195173	5548.159408751015	-0.19645654951658326	4.6078772090896045	8.531249570646132	8.435218060662802	501.1552677154541
700	4.789270568546707	5820.981909661658	-0.1606180038657586	4.660963496642634	8.911153690250675	9.438063544213533	415.6959071159363
702	4.3343286784757655	5631.112492050552	-0.006248074087466138	4.5334728189572076	8.278735985735144	5.889815861347708	426.3581998348236
704	9.510592977885313	5717.742601380731	-0.22246159333155174	4.354060825709322	8.885312156489189	9.304335324500709	763.799421787262
705	8.101354478407215	5693.686978810063	-0.3736629085991572	4.431841134779351	8.305567162114185	7.049843066025044	741.4863877296448
706	9.067979769926243	5502.356889935707	-0.042707382632375376	4.3742628007893956	8.731086457938012	8.590998597604724	848.4493250846863
707	9.408553227814043	5911.159171758143	-0.2215529575461725	4.435380688467466	8.749984025748187	6.326497728349787	908.5046374797821
708	5.003637058268012	5843.475242514252	-0.19989037897984038	4.298033016275993	8.414052875783845	6.449461546693335	555.0381236076355
709	7.746511938767864	5691.73070064553	-0.041792032996260234	4.714076041298654	8.51907766005647	6.368101728032688	816.1231572628021
710	9.849508535899815	5610.90967313991	-0.1110556770421776	4.3176874135908845	8.766546125447844	8.389287131816948	993.0084393024445
711	6.530836192566533	5630.721932892346	-0.1856046240824298	4.292948503735674	8.783771135217044	9.587208528605622	623.3445436954498
712	6.077351347010632	5655.231800073397	-0.29673461597289774	4.3268567434018	8.5744675724205	8.747480684964989	588.991868019104
713	9.207608067722196	5752.812456265054	-0.312639452256522	4.48308549049875	8.190863671944376	5.720051275580982	904.2478694915771
714	6.994241459655808	5672.369954100831	-0.17106750755042438	4.406281399749503	8.733713674503566	8.766221489416598	654.2127633094788
716	3.993017377563823	5808.78006986222	-0.17183014987504064	4.552837149632659	8.445272246997618	6.802846077913663	414.247038602829
717	3.0247153288241124	5749.873491602686	-0.14488523351868218	4.433984456036854	8.667997295612937	8.413719289172368	274.55199003219604
718	5.208452581239614	5693.922931667295	-0.18743595767441695	4.345224523377326	8.585528251905608	8.07925491214468	440.8724203109741
720	5.030947586070409	5424.487411339094	0.15307970749253036	4.537213866883595	8.73367528760484	8.403261589376747	417.44419527053833
721	1.1573786416635303	5536.165220805793	0.15216200765618065	4.542423758800962	8.5905820746993	7.365085711457517	126.78931832313538
722	-0.7313730741808437	5439.22539609835	0.16018318291385486	4.37040468297565	8.624103950293216	7.365085711457517	126.78931832313538
723	3.446356216530882	5525.159595095703	-0.06610392954749397	4.603151648263064	8.720698812656678	9.377452476939313	298.59625363349915
724	4.654379467661135	5633.256167932985	0.013057364026588468	4.383438270779218	8.533051833056982	7.012738091234638	378.5019781589508
725	-1.4748526927544474	5578.050716951634	-0.13257232928494384	4.4149677781098875	8.639540849548192	7.012738091234638	378.5019781589508
727	1.6495985224393832	5717.994629002812	0.14273095743392142	4.439852500161182	8.545867093593834	6.494097759295238	148.2861762046814
728	2.349591188561397	5767.61008480069	-0.12998147266902163	4.549621003076126	8.180033930561365	5.71533708538194	240.47432732582092
729	2.1831178346887383	5848.807869854856	0.05576942902984809	4.496139510933207	8.48466728250477	5.989804454173793	219.41218972206116
731	0.7254735404729176	5761.728128934844	0.23378386968179016	4.507756373472767	8.661283846993836	5.961507011894816	95.0970664024353
732	2.17817919845296	6047.46534183247	-0.015780827535210006	4.350093651357606	8.521237678946045	5.6699442433737595	196.98641777038574
733	-1.3182472269813017	5996.065174116693	-0.09084978764400331	4.311704489762793	8.852948794494772	5.6699442433737595	196.98641777038574
734	2.6140041276540438	6050.11674197928	-0.07791843883282107	4.518003692800957	8.431620817909867	5.4592347960545915	228.54389762878418
735	4.5075151207738475	5897.147870425878	-0.19472152144276392	4.450811188424005	8.53250579003766	6.8587608736074035	357.9479122161865
737	-0.18114636440559995	5553.048881045121	0.04238905525593527	4.497088121374864	8.762617114177019	7.8120337690220305	83.62196946144104
738	2.047358203374462	5849.167645784155	0.04495815594640705	4.421523663281681	8.583026326914645	6.547143518384199	183.34158730506897
739	6.128831682835102	5805.939160617422	-0.03838245581525192	4.503023069035044	8.522518564931776	6.035786046296657	524.5132741928101
740	-1.5658423294166282	5741.782462230762	0.06019873541342873	4.470491915128137	9.20316641228328	6.035786046296657	524.5132741928101
741	-0.3349367827772858	6003.125499486893	0.14077511772590234	4.419639651725943	8.787143554261945	6.035786046296657	524.5132741928101
742	1.6614478470406222	5689.581286679996	-0.06368567095006412	4.365074136400207	8.948337520477024	10.232960595630358	152.137469291687
744	3.3477999849752713	6045.763327771399	-0.1386103929790657	4.552701490909104	8.732367860504867	7.088829857783491	281.5831882953644
745	3.083139587993226	5712.373115412879	-0.131747595800357	4.560293162962393	8.731994162339248	8.952332865423582	246.9489336013794
746	2.0426686268709218	6043.656349813166	-0.07305984530562377	4.768257745968965	8.488276549282237	5.843595993422665	181.6182143688202
747	-1.5397191398278256	6026.002688586216	-0.22348245572197395	4.494320619147429	8.846731244076206	5.843595993422665	181.6182143688202
748	2.7080003269106703	6033.322390708748	-0.13779834600237895	4.456170465572608	8.447812201787846	5.871454754575194	222.4648039340973
749	1.5829719105432383	5920.1243373906555	-0.059054085834552676	4.5066998452178115	8.931285534569067	8.79635003293924	144.92574882507324
750	-0.22736059871497738	5783.471775585023	-0.012785386233922169	4.542684775886343	8.65287131480211	8.79635003293924	144.92574882507324
751	-2.656767463842344	5893.038416402754	0.004444808923097489	4.881727733498072	8.356386083739396	8.79635003293924	144.92574882507324
752	1.376543409428192	6058.637779725458	-0.036538909558946536	4.636865920031516	8.37429161635957	5.2693000022397785	144.11931800842285
754	3.4231896017806327	5933.304167963292	0.015334094206265067	4.5138216551358505	8.697979499807289	6.57073060321379	280.5224804878235
755	0.35503933532587073	5797.431731723089	-0.048221460798259876	4.465852255007386	8.34985754550092	4.611929306932297	51.19350814819336
756	1.4530439511882285	5941.962194369507	-0.08338714973553955	4.592295302989604	8.57039672865	6.826072521258285	136.39322972297668
757	5.724694432408729	6137.545011073373	-0.03813761561813867	4.387033947949189	8.825849345369287	nan	136.39322972297668
759	4.261030503241116	5780.947272381274	0.003726790427069464	4.37325221383075	8.997965605850613	9.238381879636798	331.10272240638733
760	6.152265722317004	5938.430214030264	-0.01916770873103999	4.627388592773797	8.796983637756004	6.269090718202853	524.4495413303375
761	2.227317587337276	5880.164278439906	0.12105936044812654	4.475184266830434	8.936784563546047	7.905667053162597	191.25010657310486
763	3.4605363593670777	5752.161545781955	-0.20428935816348864	4.575477497342202	8.41069988766873	7.113665901319352	284.6404116153717
764	5.80147315205283	5772.975104849738	0.008759986604544898	4.612565230486556	8.70815775436363	6.978416215959629	511.3279323577881
765	7.8019864519594835	5793.963633530025	-0.14126956902267657	4.760893947009237	8.700577956495993	7.290906565743152	664.1319463253021
767	5.138536859418229	5740.413448126697	0.03198292322035577	4.676369785319964	9.064911561755387	9.556035676437611	421.7605791091919
768	2.4884616185324533	5647.007131907817	-0.04447251096460081	4.4117026957678105	8.649440912655697	8.288743060337742	240.5289285182953
769	1.4197698771881073	5794.831717629266	-0.1644548457306099	4.5810740747528325	8.67898710232677	8.529903232978961	146.94434571266174
770	4.701652017429087	5849.9738842085635	0.00630273210402435	4.555878296807305	8.555340923691016	6.036888154819066	420.4596881866455
771	1.8585837928253808	5774.444426877299	-0.014489674170378802	4.457830046088043	8.843066791304771	8.799215741209572	181.20608520507812
772	-0.12027911029982441	5915.715161669435	-0.043056700482746554	4.548084808535684	9.122254790831374	8.799215741209572	181.20608520507812
773	5.3106909802342726	5895.776583250457	0.03455525545494881	4.349963895272146	8.807241963634024	6.637362634079933	416.55148482322693
774	2.7409013160323297	5784.280105554706	-0.029559830687090775	4.516474572976869	8.81635414190175	8.540634212878066	244.54533767700195
775	2.68684222567337	5808.477278914658	-0.15877863558605443	4.429291710616497	8.351844309351195	6.455207614831112	236.47898817062378
776	7.297158784977228	5896.031882133242	0.05609054029780658	4.420343839612895	8.743051421560875	nan	236.47898817062378
777	5.255502246111739	5737.1623444124525	-0.250273077325064	4.341686834291132	8.504508343587068	7.714552083602634	414.44479608535767
779	8.16738734631843	5676.483613620524	0.028958924516500027	4.2681225644686815	8.764514256880458	7.194466648326412	691.1957249641418
780	6.8463150237652926	5777.050261924434	0.05298677590638202	4.638652634428544	8.982749070763965	7.895976725751201	532.7121956348419
781	7.218880185756786	5930.967003031528	-0.14276255936144602	4.568222772254362	8.821772737784723	7.003903278140088	673.2580170631409
782	6.76157551294586	5865.967922032329	-0.026130986934404916	4.439667359932511	8.682948376272204	6.117004592175474	617.7397873401642
783	2.477839602990368	5923.484923535437	-0.011898358052559746	4.222993948296033	8.626059567205601	6.6383093057763505	252.97136759757996
784	1.9124195257660412	5802.579089348794	6.2809430755525475e-06	4.5228937233575826	8.773665885666704	8.118636828687158	212.24489378929138
785	6.734908956969838	5895.769561998343	0.042676795756758056	4.585273086546236	8.517724219457216	5.2663825062837235	635.1708509922028
786	6.560012801839999	5906.186434182436	-0.05185285679982498	4.536233067290309	8.784424576966755	6.569480493437293	622.2913446426392
787	2.887509838466469	5727.425477510633	-0.02726506009553701	4.403984129211514	8.852019693286765	9.065157736067826	319.08112478256226
788	7.097079527584221	5808.399536166439	0.0008022797060752498	4.6384940156327925	8.824902400857908	6.999274534763597	625.9426572322845
789	6.313354448107529	5807.363555883436	0.1269016620392902	4.644640105807498	8.685538329297415	5.679678802971864	592.052006483078
790	6.688678904951633	5935.034883862313	-0.18191412865980655	4.271887340239217	9.140444040752678	9.700295842036128	592.0509276390076
791	4.910125598280691	5904.438539563047	-0.08947806871021652	4.47037667951428	9.154292831636237	10.015197846612567	463.4882471561432
792	6.670112474332309	5795.409327423685	-0.09695414172547334	4.3333733527802885	8.763800229737976	7.636491472434377	629.1318347454071
793	5.171040911464304	5669.740447361783	-0.045327453875452256	4.359468682013616	9.114064705023633	11.17767850614895	455.992032289505
